,fluxes
rxn00527_c0ml,0.0
rxn01215_c0ml,0.0
rxn13782_c0ml,0.1878466752285549
rxn04270_c0ml,0.0
rxn01654_c0ml,0.014889403740493369
rxn11838_c0ml,0.0
rxn08527_c0ml,0.19566565456563798
rxn01509_c0ml,0.0
rxn00173_c0ml,-0.4902433282711015
rxn01548_c0ml,0.0
rxn08528_c0ml,0.0011633220061792215
rxn01145_c0ml,0.0
rxn01991_c0ml,-0.004698157625470419
rxn00508_c0ml,0.0
rxn02115_c0ml,0.0
rxn08352_c0ml,0.0
rxn00187_c0ml,0.2340595573307226
rxn00376_c0ml,0.0
rxn03706_c0ml,0.0
rxn03704_c0ml,0.0
rxn05734_c0ml,0.0
rxn02229_c0ml,0.0
rxn02503_c0ml,0.0
rxn00627_c0ml,0.21
rxn03135_c0ml,0.0
rxn05429_c0ml,0.0
rxn08310_c0ml,0.0
rxn00915_c0ml,0.0
rxn02853_c0ml,0.0
rxn10224_c0ml,0.0
rxn02067_c0ml,0.0
rxn01653_c0ml,0.0
rxn00474_c0ml,0.0
rxn03147_c0ml,0.058548997872270525
rxn01802_c0ml,0.0
rxn11809_c0ml,0.0
rxn01116_c0ml,-0.11136470326810355
rxn02182_c0ml,0.0
rxn02811_c0ml,-0.0865171414290983
rxn03062_c0ml,0.0865171414290983
rxn00670_c0ml,0.0
rxn01544_c0ml,0.0
rxn00863_c0ml,0.0
rxn09113_c0ml,0.006000597937802458
rxn00711_c0ml,0.0
rxn01270_c0ml,-0.02325035995631258
rxn00908_c0ml,0.23192207214929358
rxn01138_c0ml,0.0
rxn14090_c0ml,0.0
rxn02402_c0ml,0.0011633220061791003
rxn05452_c0ml,0.016001594500806553
rxn01607_c0ml,0.0
rxn05465_c0ml,0.3153337323906607
rxn12845_c0ml,0.0
rxn05494_c0ml,-0.6088001159153829
rxn05347_c0ml,0.016001594500806553
rxn00404_c0ml,0.0
rxn00145_c0ml,0.0
rxn08126_c0ml,0.0
rxn03407_c0ml,0.0
rxn05143_c0ml,0.0
rxn05388_c0ml,0.016001594500806553
rxn01870_c0ml,0.21
rxn01303_c0ml,0.024588733326244713
rxn08901_c0ml,0.0
rxn00113_c0ml,0.28601735108581394
rxn04736_c0ml,0.0
rxn00297_c0ml,0.0
rxn00611_c0ml,0.0
rxn07435_c0ml,0.016001594500806553
rxn01678_c0ml,0.0
rxn00872_c0ml,0.0
rxn00832_c0ml,-0.058548997872270525
rxn05871_c0ml,0.0
rxn01106_c0ml,-1.5384461490442514
rxn12640_c0ml,0.0
rxn00931_c0ml,-0.034630410946990216
rxn02418_c0ml,0.0
rxn08756_c0ml,0.05919645731958596
rxn09450_c0ml,0.0
rxn00938_c0ml,0.0
rxn00412_c0ml,0.015798584575395496
rxn02339_c0ml,0.0
rxn00650_c0ml,-0.0005816610030896107
rxn02737_c0ml,0.0
rxn00515_c0ml,-1.3915507965264495
rxn03005_c0ml,-0.05913065887536013
rxn05012_c0ml,0.0
rxn03437_c0ml,0.06142264074287351
rxn01353_c0ml,0.003009429939062115
rxn12633_c0ml,0.0
rxn00882_c0ml,0.0
rxn03244_c0ml,0.0
rxn02258_c0ml,0.0
rxn00616_c0ml,0.0
rxn00552_c0ml,0.0
rxn01639_c0ml,0.0
rxn05409_c0ml,0.0
rxn00313_c0ml,0.0
rxn02949_c0ml,0.0
rxn00735_c0ml,0.0
rxn00775_c0ml,0.0
rxn02680_c0ml,0.0
rxn10571_c0ml,0.0
rxn05363_c0ml,0.016001594500806553
rxn00547_c0ml,0.0
rxn04750_c0ml,0.0
rxn14229_c0ml,0.0
rxn11040_c0ml,-2.679863485999238
rxn03366_c0ml,0.0
rxn02421_c0ml,0.0
rxn10042_c0ml,-0.5290392207536395
rxn03490_c0ml,0.0
rxn02895_c0ml,0.05913065887536013
rxn07295_c0ml,0.0
rxn02934_c0ml,0.0
rxn07688_c0ml,0.0
rxn00189_c0ml,0.0
rxn00543_c0ml,0.0
rxn00428_c0ml,0.0
rxn00420_c0ml,0.2535083231723322
rxn06205_c0ml,0.0
rxn10221_c0ml,0.008000797250403277
rxn05451_c0ml,0.0
rxn00469_c0ml,0.0
rxn02804_c0ml,0.0
rxn05005_c0ml,0.0005816610030896107
rxn00048_c0ml,0.0011633220061792215
rxn07876_c0ml,0.0
rxn12191_c0ml,0.0
rxn05231_c0ml,0.009028289817186343
rxn00283_c0ml,0.6181964311663237
rxn00726_c0ml,0.008866723575799417
rxn00184_c0ml,0.0
rxn00379_c0ml,12.166860768719891
rxn02155_c0ml,0.0011633220061791003
rxn02866_c0ml,0.0
rxn02228_c0ml,0.0
rxn01754_c0ml,0.0
rxn02475_c0ml,0.0011633220061792215
rxn05460_c0ml,0.0
rxn05484_c0ml,0.0
rxn03108_c0ml,0.0005816610030896028
rxn01018_c0ml,0.03887991579494685
rxn04132_c0ml,0.0
rxn00714_c0ml,0.0
rxn05683_c0ml,0.0
rxn05602_c0ml,0.5541675957180736
rxn00124_c0ml,0.0
rxn08793_c0ml,0.19392067155636905
rxn00947_c0ml,0.0
rxn03247_c0ml,0.0
rxn00278_c0ml,-2.467586026973487
rxn02789_c0ml,0.0865171414290983
rxn00988_c0ml,0.1950839935625483
rxn05455_c0ml,0.0
rxn00410_c0ml,0.0
rxn03063_c0ml,0.0
rxn01333_c0ml,-0.03305298638101256
rxn06586_c0ml,-0.016001594500806553
rxn12510_c0ml,0.0011633220061791653
rxn03933_c0ml,0.0
rxn07684_c0ml,0.0
rxn00333_c0ml,0.0
rxn00414_c0ml,0.0
rxn09110_c0ml,0.0
rxn03970_c0ml,0.0
rxn05594_c0ml,0.0
rxn05349_c0ml,0.016001594500806553
rxn00303_c0ml,0.0
rxn05512_c0ml,0.0
rxn00799_c0ml,-0.136052998342694
rxn01977_c0ml,-0.023490788127352096
rxn01073_c0ml,0.0
rxn02405_c0ml,0.014094472876411258
rxn00011_c0ml,0.3835820618015116
rxn07430_c0ml,0.0
rxn02200_c0ml,0.0017449830092688967
rxn01069_c0ml,0.5637285025550104
rxn05528_c0ml,0.0
rxn00791_c0ml,0.008866723575799417
rxn02883_c0ml,0.0
rxn00065_c0ml,0.0
rxn04676_c0ml,0.0
rxn09674_c0ml,0.05361858313290026
rxn05312_c0ml,0.1525285561867058
rxn08975_c0ml,0.0
rxn01646_c0ml,0.0
rxn02884_c0ml,0.0
rxn00105_c0ml,0.0
rxn03243_c0ml,0.0
rxn03446_c0ml,0.0
rxn01302_c0ml,-0.5888988968843447
rxn00101_c0ml,0.0
rxn00223_c0ml,0.21
rxn00784_c0ml,0.0
rxn01418_c0ml,0.0
rxn01537_c0ml,0.0
rxn02285_c0ml,-0.004698157625470419
rxn03047_c0ml,0.0
rxn02889_c0ml,0.0
rxn00559_c0ml,0.0
rxn07883_c0ml,0.0
rxn10194_c0ml,0.0
rxn00691_c0ml,0.0
rxn00807_c0ml,0.0
rxn03923_c0ml,0.0
rxn00290_c0ml,-0.1950839935625483
rxn03907_c0ml,0.0656395979543252
rxn09310_c0ml,0.0005816610030896028
